"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"03/04/2021 11:59:37","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","62","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 4471, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 11:59:38","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 9861, Destination: 54.71.231.221, 443, Protocol: 6-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 11:59:40","1257","Network","ICMP","ICMPv6 Packets Dropped","Standard Policy","Notice","34525","D4:AD:71:0C:68:19","CISCO SYSTEMS","X8","WAN","33:33:00:00:00:01","Unknown","X8","MULTICAST","fe80::d6ad:71ff:fe0c:6819","","","","","","ff02::1","","","","","","ipv6-icmp","130","0","76","","","","","","","","","","","","","","Service Multicast Listener Query (IPv6)","drop","","err1: policy not found for packet on Zones(WAN -> MULTICAST)","ICMPv6 packet dropped due to policy",""
"03/04/2021 11:59:41","406","VPN","VPN IKE","Duplicate Packet Dropped","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","drop","","VPN Policy: Baton Rouge","Received packet retransmission. Drop duplicate packet",""
"03/04/2021 11:59:43","930","VPN","VPN IKE","Initiator: Peer Timeout - Retransmitting","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","IKE Initiator: Remote party Timeout - Retransmitting IKE Request.",""
"03/04/2021 11:59:43","605","VPN","VPN IKE","Received Unencrypted Packet","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received unencrypted packet in crypto active state",""
"03/04/2021 11:59:43","411","VPN","VPN IKE","Notification on Malformed Payload","Standard Note String","Warning","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received notify: PAYLOAD_MALFORMED",""
"03/04/2021 11:59:45","1257","Network","ICMP","ICMPv6 Packets Dropped","Standard Policy","Notice","34525","D4:AD:71:0C:68:19","CISCO SYSTEMS","X8","WAN","33:33:00:00:00:16","Unknown","X8","MULTICAST","fe80::d6ad:71ff:fe0c:6819","","","","","","ff02::16","","","","","","ipv6-icmp","143","0","196","","","","","","","","","","","","","","Service Version 2 Multicast Listener Re","drop","","err1: policy not found for packet on Zones(WAN -> MULTICAST)","ICMPv6 packet dropped due to policy",""
"03/04/2021 11:59:45","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","D4:AE:52:B9:7C:71","DELL","X3","WLAN","FF:FF:FF:FF:FF:FF","Unknown","","","10.10.20.137","138","","","","","10.10.20.255","138","","","","","udp","","","246","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 11:59:47","200","Users","Authentication Access","Admin Password Error From CLI","Standard Note String","Warning","","","","","","","","","","202.142.113.63","41294","","","","","","","","","","","","","","","","","","tech","","","","","","","","","","","NA","","","CLI administrator login denied due to bad credentials",""
"03/04/2021 11:59:54","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","107","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 29914, Destination: 192.168.0.21, 161, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:00:00","200","Users","Authentication Access","Admin Password Error From CLI","Standard Note String","Warning","","","","","","","","","","202.142.113.63","7000","","","","","","","","","","","","","","","","","","tech","","","","","","","","","","","NA","","","CLI administrator login denied due to bad credentials",""
"03/04/2021 12:00:00","406","VPN","VPN IKE","Duplicate Packet Dropped","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","drop","","VPN Policy: Baton Rouge","Received packet retransmission. Drop duplicate packet",""
"03/04/2021 12:00:00","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","18:B1:69:94:0F:C0","SONICWALL","X3","WLAN","FF:FF:FF:FF:FF:FF","Unknown","","","10.10.20.1","137","","","","","10.10.20.255","137","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 12:00:01","930","VPN","VPN IKE","Initiator: Peer Timeout - Retransmitting","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","IKE Initiator: Remote party Timeout - Retransmitting IKE Request.",""
"03/04/2021 12:00:01","605","VPN","VPN IKE","Received Unencrypted Packet","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received unencrypted packet in crypto active state",""
"03/04/2021 12:00:01","411","VPN","VPN IKE","Notification on Malformed Payload","Standard Note String","Warning","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received notify: PAYLOAD_MALFORMED",""
"03/04/2021 12:00:03","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","D4:AD:71:0C:68:19","CISCO SYSTEMS","X8","WAN","33:33:00:00:00:0D","Unknown","","","fe80::d6ad:71ff:fe0c:6819","","","","","","ff02::d","","","","","","103","","","374","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/04/2021 12:00:11","200","Users","Authentication Access","Admin Password Error From CLI","Standard Note String","Warning","","","","","","","","","","202.142.113.63","17707","","","","","","","","","","","","","","","","","","tech","","","","","","","","","","","NA","","","CLI administrator login denied due to bad credentials",""
"03/04/2021 12:00:12","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","D4:BE:D9:58:BF:45","DELL","X3","WLAN","01:00:5E:7F:FF:FA","Unknown","","","10.10.20.103","64274","","","","","239.255.255.250","1900","","","","","udp","","","201","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 12:00:13","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","D4:BE:D9:58:BF:45","DELL","X3","WLAN","01:00:5E:7F:FF:FA","Unknown","","","10.10.20.103","64274","","","","","239.255.255.250","1900","","","","","udp","","","201","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 12:00:14","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","D4:BE:D9:58:BF:45","DELL","X3","WLAN","01:00:5E:7F:FF:FA","Unknown","","","10.10.20.103","64274","","","","","239.255.255.250","1900","","","","","udp","","","201","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 12:00:15","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","D4:BE:D9:58:BF:45","DELL","X3","WLAN","01:00:5E:7F:FF:FA","Unknown","","","10.10.20.103","64274","","","","","239.255.255.250","1900","","","","","udp","","","201","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 12:00:21","200","Users","Authentication Access","Admin Password Error From CLI","Standard Note String","Warning","","","","","","","","","","202.142.113.63","17632","","","","","","","","","","","","","","","","","","tech","","","","","","","","","","","NA","","","CLI administrator login denied due to bad credentials",""
"03/04/2021 12:00:30","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","78:2B:CB:47:DC:3C","DELL","X3","WLAN","FF:FF:FF:FF:FF:FF","Unknown","","","10.10.20.125","138","","","","","10.10.20.255","138","","","","","udp","","","229","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 12:00:33","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","77","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 10188, Destination: 172.16.250.228, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:00:34","84","Network","DNS","Name Resolve Failed","Simple Note String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","failed in DNS resolve utmgbdata.global.sonicwall.com","Failed to resolve name",""
"03/04/2021 12:00:34","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","77","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 10188, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:00:35","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 45022, Destination: 23.44.6.147, 443, Protocol: 6-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:00:36","403","VPN","VPN IKE","Negotiation Aborted","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","IKE negotiation aborted due to Timeout",""
"03/04/2021 12:00:36","351","VPN","VPN IKE","IKE Main Mode Started","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","IKE Initiator: Start Main Mode negotiation (Phase 1)",""
"03/04/2021 12:00:36","241","VPN","VPN IKE","VPN No NAT Device Detected","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","NAT Discovery :  No NAT/NAPT device detected between IPsec Security gateways",""
"03/04/2021 12:00:36","605","VPN","VPN IKE","Received Unencrypted Packet","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received unencrypted packet in crypto active state",""
"03/04/2021 12:00:36","411","VPN","VPN IKE","Notification on Malformed Payload","Standard Note String","Warning","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received notify: PAYLOAD_MALFORMED",""
"03/04/2021 12:00:39","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","83","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 1393, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
